,0
4827,14132.0238
4828,16583.9313
4829,17446.5249
4830,13940.4531
4831,11965.8698
4832,13100.2914
4833,12530.4306
4834,12399.9121
4835,14414.3912
4836,12110.4119
4837,13649.3148
4838,13728.8879
4839,13151.2983
4840,13764.1737
4841,14308.3165
4842,14977.8907
4843,18384.1384
4844,15653.8383
4845,15386.6151
4846,15089.8252
4847,17970.8933
4848,15391.1428
4849,14173.2913
4850,18864.7361
4851,13828.0919
4852,15195.0761
4853,14125.8853
4854,14380.4299
4855,14291.7554
4856,13359.2184
4857,14098.8648
4858,11431.4211
4859,12944.9869
4860,12982.6165
4861,10191.2916
4862,9470.6418
4863,15120.2544
4864,15188.7935
4865,15715.4076
4866,14979.3102
4867,13890.3499
4868,15570.2426
4869,15376.4138
4870,10342.971
4871,10178.1282
4872,10519.507
4873,14932.1142
4874,14033.1662
4875,14155.6545
4876,14740.3672
4877,9487.3865
4878,7728.8537
4879,14980.3186
4880,14271.0564
4881,17660.5728
4882,15555.2778
4883,14121.1041
4884,15013.8028
4885,10563.3161
4886,15699.1973
4887,14761.266
4888,14122.1174
4889,15331.821
4890,14424.4478
4891,15595.2681
4892,16483.1947
4893,14426.2609
4894,14972.739
4895,14254.138
4896,13957.3273
4897,12834.0936
4898,10785.6475
4899,16076.4202
4900,14780.7604
4901,11589.6018
4902,15558.4315
4903,15297.8823
4904,16900.0732
4905,15942.2323
4906,10798.2359
4907,13024.28
4908,12272.8132
4909,15997.2934
4910,11898.4867
4911,10077.1545
4912,12340.925
4913,12155.3321
4914,13688.7691
4915,16955.3658
4916,13854.1511
4917,14525.3495
4918,13334.0095
4919,9873.3992
4920,16228.1746
4921,11716.8111
4922,10958.8426
4923,10087.3132
4924,12014.5875
4925,16849.91
4926,10952.5569
4927,15469.9366
4928,9860.8903
4929,10408.1575
4930,12208.0087
4931,9513.1431
4932,10238.852
4933,9061.7899
4934,10646.7854
4935,9405.1885
4936,9878.5773
4937,10660.1888
4938,13941.2405
4939,10602.7481
4940,14833.199
4941,11021.1812
4942,11624.6841
4943,10323.5854
4944,12717.667
4945,12898.7272
4946,11232.7083
4947,11827.8824
4948,11808.1435
4949,10936.7604
4950,15661.5642
4951,16162.4608
4952,14770.3023
4953,15254.6864
4954,15419.9242
4955,11602.75
4956,10909.4186
4957,10920.6382
4958,12311.4013
4959,11553.1843
4960,12304.2361
4961,10956.7613
4962,13093.8148
4963,13765.7217
4964,14681.9033
4965,15722.9849
4966,15017.1296
4967,13436.3401
4968,14517.7329
4969,14174.3236
4970,14701.1834
4971,13607.9603
4972,14294.4478
4973,13879.2835
4974,14530.6298
4975,15719.2588
4976,13848.4206
4977,15266.1953
4978,15081.9833
4979,14966.6074
4980,15487.8831
4981,14375.9663
4982,14542.4246
4983,15579.9344
4984,14489.9819
4985,16162.4573
4986,16603.9243
4987,16623.007
4988,16520.0024
4989,15424.8799
4990,16538.5922
4991,16127.8756
4992,14911.5283
4993,15573.5427
4994,15090.111
4995,15111.1612
4996,14214.1616
4997,14739.8303
4998,14696.3877
4999,13319.6676
5000,14594.7976
5001,15349.6628
5002,14793.7868
5003,15278.7233
5004,14854.248
5005,13906.2067
5006,15657.2964
5007,15004.4509
5008,15034.1774
5009,14988.3188
5010,14673.1124
5011,16403.6133
5012,15334.6921
5013,14715.5934
5014,14273.0083
5015,14629.5168
5016,15028.1478
5017,14884.6988
5018,15087.5519
5019,14917.3306
5020,14488.3359
5021,14703.5101
5022,14941.0572
5023,15066.058
5024,15326.2744
5025,14890.5433
5026,14894.0841
5027,14755.7024
5028,13857.1081
5029,10635.864
5030,14790.1043
5031,14092.9233
5032,14725.0923
5033,14344.1827
5034,15611.1747
5035,14311.6601
5036,15096.6096
5037,15312.5223
5038,14015.5954
5039,14980.936
5040,13695.8272
5041,14226.7573
5042,15328.4218
5043,13505.6306
5044,14333.5797
5045,15387.9161
5046,12303.7194
5047,15093.8855
5048,14051.9654
5049,15996.2403
5050,15660.2001
5051,14939.5295
5052,17037.9307
5053,16414.9213
5054,17230.598
5055,17404.9938
5056,16133.2742
5057,18190.5846
5058,16420.9522
5059,16794.7123
5060,16486.3168
5061,16418.5381
5062,16864.8872
5063,15854.0887
5064,16933.2554
5065,16743.1003
5066,15818.1258
5067,15612.5482
5068,13763.264
5069,14734.0867
5070,14162.0055
5071,13835.1934
5072,14536.2965
5073,13202.2596
5074,13943.1278
5075,15344.9982
5076,10624.8433
5077,15908.8149
5078,15096.8347
5079,14559.77
5080,15506.3064
5081,14035.619
5082,15070.9087
5083,14640.7666
5084,14321.4071
5085,15317.1336
5086,14185.4177
5087,14779.0248
5088,13994.2844
5089,14365.4839
5090,14909.614
5091,11578.8255
5092,14713.1849
5093,13691.4631
5094,14712.9802
5095,15295.9996
5096,14193.9655
5097,15242.2834
5098,13852.6463
5099,14484.2188
5100,14772.5571
5101,14426.6338
5102,14694.4885
5103,14143.6973
5104,14704.304
5105,14837.8685
5106,14537.777
5107,14494.1512
5108,10138.5463
5109,11089.3289
5110,12801.5612
5111,11618.3591
5112,12488.3681
5113,10623.3452
5114,13166.9948
5115,15376.6836
5116,13771.3558
5117,14947.4144
5118,11600.923
5119,13592.8876
5120,13183.3212
5121,12587.2147
5122,10931.6748
5123,11224.1283
5124,10981.0022
5125,11794.1501
5126,15537.8992
5127,14441.3656
5128,14344.548
5129,15280.5671
5130,14558.7609
5131,13876.4181
5132,13849.8383
5133,14748.5747
5134,14315.2477
5135,9751.8785
5136,11578.336
5137,11699.0316
5138,13483.0599
5139,13916.0357
5140,10975.0851
5141,11293.3711
5142,11832.127
5143,14008.6821
5144,11866.3107
5145,11878.1954
5146,14292.186
5147,11183.8886
5148,13933.7412
5149,14954.0285
5150,14256.7883
5151,14286.2605
5152,15313.0724
5153,13639.3832
5154,10330.2753
5155,9645.5768
5156,10407.5524
5157,14888.8404
5158,13743.0523
5159,13623.3815
5160,12674.6677
5161,13445.7857
5162,14146.478
5163,13117.4318
5164,15046.3105
5165,10503.9006
5166,11324.7028
5167,10537.3328
5168,8793.5595
5169,10539.8279
5170,12909.4039
5171,13924.9833
5172,13942.2406
5173,12829.5621
5174,12596.1661
5175,13615.4601
5176,14299.4191
5177,15386.7788
5178,13508.0804
5179,15229.5188
5180,14298.873
5181,10532.8774
5182,6058.9212
5183,12138.0312
5184,14016.2409
5185,12729.597
5186,13755.4622
5187,13160.6431
5188,12673.811
5189,13507.4699
5190,12820.1472
5191,13730.9052
5192,13291.4204
5193,13285.5283
5194,13930.5602
5195,14455.7739
5196,15125.9894
5197,15265.0036
5198,15090.0456
5199,15781.6223
5200,14922.2926
5201,15482.8263
5202,14575.7558
5203,13989.4572
5204,14712.1615
5205,15290.5009
5206,14061.3261
5207,14068.708
5208,14507.2317
5209,15379.6234
5210,15575.2449
5211,15540.2958
5212,14782.8744
5213,15647.4477
5214,15198.5066
5215,15235.8939
5216,14577.5295
5217,13259.4389
5218,13713.1873
5219,12574.6472
5220,13001.1115
5221,13502.8009
5222,12120.2827
5223,12802.3679
5224,12907.135
5225,14369.7125
5226,16018.4032
5227,14534.0159
5228,17136.9447
5229,14747.194
5230,15775.6737
5231,15337.8877
5232,14741.4414
5233,16163.0221
5234,15941.9603
5235,15957.8127
5236,11112.0584
5237,15334.2627
5238,16122.7184
5239,14847.4465
5240,16579.1123
5241,15581.8613
5242,15397.3461
5243,16086.8624
5244,16115.1342
5245,16641.0305
5246,16935.5219
5247,15257.607
5248,16097.6333
5249,14270.6278
5250,14817.138
5251,15462.6073
5252,14776.5898
5253,13921.3336
5254,13039.4884
5255,14032.5424
5256,13429.1683
5257,13153.8933
5258,13579.5774
5259,11234.6924
5260,10594.0773
5261,9633.9023
5262,9574.3878
5263,10131.1167
5264,8998.5427
5265,10492.3886
5266,9568.2731
5267,9740.1838
5268,10360.2156
5269,8996.6878
5270,10647.4378
5271,9530.2001
5272,9483.6126
5273,10297.6446
5274,9408.6282
5275,10239.6767
5276,9533.1002
5277,10639.4348
5278,9710.9517
5279,9001.6901
5280,10684.5129
5281,9247.1647
5282,10276.6885
5283,9686.0866
5284,9563.9374
5285,10728.155
5286,9340.7577
5287,10135.7407
5288,9873.044
5289,9710.2059
5290,10418.9034
5291,9765.8184
5292,10386.7919
5293,9890.2192
5294,10121.2896
5295,10956.1362
5296,10136.7856
5297,10615.0309
5298,10015.6402
5299,9390.9475
5300,10227.5649
5301,9378.1525
5302,9669.6408
5303,10115.6208
5304,9257.4054
5305,10366.775
5306,9994.4638
5307,9662.3144
5308,10464.5876
5309,9929.0429
5310,10185.4495
5311,10448.3949
5312,9921.0823
5313,10440.4647
5314,8880.3602
5315,10368.5888
5316,10489.5348
5317,9466.1405
5318,10652.5143
5319,10235.9387
5320,10749.0022
5321,10462.7144
5322,8851.7886
5323,10558.9928
5324,10080.666
5325,9798.9173
5326,10722.9208
5327,9666.1539
5328,10300.8051
5329,10298.5792
5330,10149.7409
5331,10620.3891
5332,9437.5563
5333,10406.9175
5334,10371.306
5335,10152.6367
5336,11126.259
5337,9914.0539
5338,11270.1911
5339,10927.3092
5340,11060.217
5341,10920.5318
5342,10143.0826
5343,11210.4438
5344,10206.3729
5345,11213.5304
5346,11254.5275
5347,10266.8784
5348,11108.4198
5349,9936.4
5350,11425.8122
5351,12318.6694
5352,11549.1668
5353,12469.2034
5354,11697.7423
5355,11566.3167
5356,13028.2396
5357,12569.9441
5358,13144.4085
5359,13046.9041
5360,13165.1658
5361,13734.3872
5362,12743.5871
5363,12482.4947
5364,12535.9163
5365,12301.8936
5366,13371.7087
5367,12721.9733
5368,12665.1761
5369,13145.4569
5370,13380.7951
5371,13707.4509
5372,13114.8393
5373,13413.897
5374,14991.5589
5375,15850.2521
5376,14871.5577
5377,15188.0501
5378,14772.2894
5379,15623.5392
5380,15307.6658
5381,15075.403
5382,14674.3312
5383,13854.2028
5384,13243.5129
5385,13000.3906
5386,12850.6976
5387,12401.8718
5388,13013.0366
5389,13866.2126
5390,13063.8143
5391,13712.806
5392,13031.8183
5393,13321.2444
5394,14397.9892
5395,15119.2657
5396,17196.042
5397,18143.3191
5398,14883.2045
5399,14972.2759
5400,13815.6794
5401,15787.0533
5402,16624.9415
5403,15766.6163
5404,15164.6106
5405,14036.6121
5406,13873.9256
5407,12861.1507
5408,13399.6467
5409,14129.4405
5410,11444.9616
5411,13830.549
5412,13205.0968
5413,15123.8968
5414,16693.8063
5415,13874.865
5416,15520.5049
5417,14195.466
5418,14652.416
5419,17038.4319
5420,16522.4591
5421,19357.5162
5422,18865.3344
5423,19327.4912
5424,19744.4385
5425,19390.5165
5426,19832.9518
5427,20546.593
5428,20549.5725
5429,20743.9349
5430,17428.4305
5431,17197.6442
5432,18663.5765
5433,19350.778
5434,18911.8496
5435,22432.1218
5436,21067.8812
5437,19621.154
5438,19186.3977
5439,18618.3943
5440,16323.5368
5441,15642.9096
5442,20051.7674
5443,24193.1434
5444,24652.865
5445,16637.5854
5446,23925.6435
5447,24971.1478
5448,16634.9762
5449,16634.1065
5450,16633.2368
5451,16632.367
5452,16631.4973
5453,16630.6276
5454,16629.7579
5455,16628.8881
5456,16628.0184
5457,16627.1487
5458,16626.2789
5459,16625.4092
5460,16624.5395
5461,23352.9924
5462,19679.3404
5463,21504.7645
5464,22476.7636
5465,20853.9818
5466,17806.903
5467,17339.0032
5468,16232.7446
5469,15680.4852
5470,14219.2991
5471,14836.2544
5472,15623.1258
5473,14302.5055
5474,16021.3514
5475,17015.9677
5476,16054.3088
5477,17522.3251
5478,15410.499
5479,16501.9751
5480,23960.9672
5481,23817.4888
5482,23029.9532
5483,24913.2442
5484,16603.666
5485,16602.7963
5486,16601.9265
5487,24714.0896
5488,16600.1871
5489,16599.3174
5490,16598.4476
5491,24836.3703
5492,16596.7082
5493,16595.8384
5494,16594.9687
5495,16594.099
5496,16593.2293
5497,20737.257
5498,16591.4898
5499,16590.6201
5500,16589.7503
5501,16588.8806
5502,16588.0109
5503,23997.0087
5504,16586.2714
5505,16585.4017
5506,16584.532
5507,24387.7915
5508,16582.7925
5509,16581.9228
5510,16581.0531
5511,24117.9264
5512,16579.3136
5513,16578.4439
5514,23663.1442
5515,24354.3522
5516,18698.9895
5517,17206.9879
5518,17546.6328
5519,17137.3686
5520,17376.6833
5521,16290.0379
5522,17787.3809
5523,17529.9205
5524,16829.0295
5525,18392.1996
5526,18335.4595
5527,19381.3748
5528,18811.7604
5529,18971.8998
5530,17943.9483
5531,17623.1561
5532,23716.8084
5533,16561.0493
5534,24866.6501
5535,24815.8239
5536,16558.4401
5537,16557.5704
5538,16556.7007
5539,16555.8309
5540,24878.3258
5541,16554.0915
5542,16553.2217
5543,16552.352
5544,16551.4823
5545,16550.6126
5546,16549.7428
5547,16548.8731
5548,16548.0034
5549,20277.9271
5550,18531.9462
5551,18973.2181
5552,19305.7204
5553,17060.0595
5554,18648.3101
5555,18672.3723
5556,17619.8892
5557,22278.5011
5558,19208.5281
5559,18189.2497
5560,19990.5258
5561,20335.0001
5562,17545.5206
5563,19229.8445
5564,18069.7509
5565,18104.1381
5566,18206.6377
5567,16450.987
5568,17996.661
5569,19609.4253
5570,17456.6842
5571,16695.6899
5572,17029.4672
5573,17577.4255
5574,17953.7966
5575,16450.5546
5576,16895.1543
5577,15538.4431
5578,15857.9886
5579,16278.1866
5580,16592.6293
5581,16651.5127
5582,16595.8945
5583,15174.3948
5584,17691.9164
5585,16709.9921
5586,17139.317
5587,17499.2585
5588,16476.7364
5589,15997.4536
5590,17566.8187
5591,17123.241
5592,16770.5008
5593,18341.9401
5594,20171.2027
5595,23825.53
5596,24346.242
5597,22614.1227
5598,22882.0222
5599,24361.9827
5600,23661.3629
5601,22648.5408
5602,21732.3964
5603,23300.694
5604,23435.9438
5605,23323.0887
5606,20812.6422
5607,21691.2429
5608,23313.5189
5609,23886.7547
5610,21653.8429
5611,19436.1014
5612,19200.6632
5613,20269.403
5614,20475.0124
5615,21403.8087
5616,20798.0318
5617,18632.3585
5618,19567.113
5619,21622.655
5620,21036.1316
5621,20073.9848
5622,18802.5184
5623,20008.5475
5624,21541.5761
5625,21247.9709
5626,19826.9617
5627,19771.8322
5628,20896.3313
5629,23466.6801
5630,21658.739
5631,21061.9958
5632,21610.6677
5633,21355.619
5634,20863.6217
5635,21352.061
5636,23079.1346
5637,22598.5055
5638,22399.7938
5639,21897.3667
5640,24641.9568
5641,23354.5887
5642,22738.1863
5643,20266.1831
5644,20788.849
5645,22338.5326
5646,21265.1305
5647,20049.1947
5648,19638.5132
5649,19409.849
5650,20185.5094
5651,20173.3375
5652,20086.3132
5653,19811.5874
5654,20586.5358
5655,20422.1793
5656,19795.2282
5657,21510.2212
5658,22465.426
5659,21867.2907
5660,22336.7898
5661,20718.8248
5662,21760.2715
5663,22581.6218
5664,22478.9537
5665,22929.7276
5666,22249.1872
5667,22634.6914
5668,22346.0066
5669,20418.4049
5670,20651.7879
5671,22100.154
5672,16440.157
5673,16439.2873
5674,16438.4176
5675,24663.7143
5676,20525.0295
5677,20192.3307
5678,21805.5862
5679,22371.7203
5680,19945.1532
5681,22779.6313
5682,22804.956
5683,22831.2364
5684,24579.4163
5685,23555.0111
5686,23131.7285
5687,21719.5394
5688,21235.0848
5689,21055.3931
5690,22020.2169
5691,21376.1536
5692,22566.3295
5693,22418.9358
5694,22566.5245
5695,22642.3961
5696,21643.0766
5697,21152.2134
5698,23509.9805
5699,24222.9158
5700,23104.5774
5701,22828.9817
5702,21232.457
5703,21970.6177
5704,23130.2878
5705,21323.8646
5706,22726.3314
5707,22895.8583
5708,21303.7138
5709,22808.4915
5710,22089.1221
5711,22530.9863
5712,24065.4589
5713,24617.038
5714,24107.2746
5715,24037.1303
5716,23198.0702
5717,22242.4487
5718,22103.4126
5719,22164.2495
5720,23904.5046
5721,23005.884
5722,22595.0709
5723,23268.1509
5724,21870.4487
5725,24345.9897
5726,23342.2689
5727,24953.8508
5728,16391.4523
5729,23444.1301
5730,23535.6328
5731,24105.9805
5732,22855.6913
5733,23853.6311
5734,23545.3829
5735,16385.3642
5736,16384.4944
5737,16383.6247
5738,16382.755
5739,16381.8852
5740,16381.0155
5741,16380.1458
5742,24429.8615
5743,23512.8423
5744,21567.7927
5745,22503.1449
5746,22576.2011
5747,23404.5407
5748,16374.0577
5749,24311.5532
5750,24773.1535
5751,22722.58
5752,23927.0197
5753,23801.1021
5754,23899.1495
5755,23554.7458
5756,24461.4185
5757,23881.3348
5758,22554.369
5759,21714.8223
5760,22127.2334
5761,23780.2655
5762,24766.6523
5763,22993.8351
5764,22222.9014
5765,23576.5749
5766,23206.1886
5767,21716.1199
5768,21282.0102
5769,21633.8116
5770,21125.9094
5771,22106.0661
5772,24130.0268
5773,21967.7216
5774,20847.0234
5775,21935.3306
5776,22404.8716
5777,20749.7349
5778,21621.7428
5779,22238.484
5780,22248.7882
5781,22626.7819
5782,21627.6326
5783,20772.0746
5784,20971.0627
5785,20639.5693
5786,21228.4557
5787,20846.1309
5788,20788.4788
5789,19850.0421
5790,21303.9382
5791,20791.1707
5792,21547.9423
5793,22148.9241
5794,21652.352
5795,22515.6981
5796,21609.6162
5797,20170.8974
5798,20585.0612
5799,17369.191
5800,17891.0394
5801,18298.8846
5802,17043.7124
5803,16850.1975
5804,16876.1598
5805,18210.8926
5806,17475.8082
5807,18084.7204
5808,18133.3687
5809,18136.7016
5810,18371.9569
5811,18530.2441
5812,19891.4757
5813,19570.286
5814,19380.1051
5815,18647.6379
5816,17972.7113
5817,18548.865
5818,19466.736
5819,17554.8659
5820,16037.5222
5821,17474.5693
5822,18825.3387
5823,17869.4885
5824,16158.8864
5825,15024.094
5826,16433.5921
5827,19373.4218
5828,18614.6307
5829,18233.6436
5830,17245.895
5831,16576.4585
5832,18375.6761
5833,19156.7053
5834,18916.5728
5835,19899.6155
5836,20244.9865
5837,21167.0382
5838,19722.1504
5839,18984.812
5840,18940.2084
5841,20430.3438
5842,19631.4263
5843,19199.5143
5844,17877.253
5845,20966.0853
5846,21528.7472
5847,19477.3822
5848,18653.817
5849,18834.5175
5850,19690.3725
5851,20797.9262
5852,20459.3102
5853,17394.2175
5854,23200.7194
5855,22898.0544
5856,23964.9798
5857,22733.8079
5858,22451.2558
5859,22966.3918
5860,22237.2016
5861,24030.9365
5862,22817.1553
5863,23822.512
5864,24188.3508
5865,22462.0448
5866,16271.4297
5867,23186.5227
5868,24663.8577
5869,24740.4024
5870,22909.5381
5871,24116.3863
5872,23729.4899
5873,22822.8585
5874,21045.9739
5875,18329.9472
5876,19544.7218
5877,18881.7728
5878,18922.7255
5879,20305.8097
5880,18344.563
5881,20207.6004
5882,20436.677
5883,18709.8717
5884,19432.0394
5885,20058.3144
5886,18941.7675
5887,17986.0648
5888,20058.3468
5889,19506.3035
5890,16780.3734
5891,17517.2384
5892,19078.295
5893,18360.1859
5894,19700.1485
5895,18631.5321
5896,17745.7595
5897,18383.964
5898,18169.0099
5899,21609.9308
5900,18519.6147
5901,17787.7699
5902,19252.9258
5903,17556.5144
5904,18109.8551
5905,19396.6528
5906,17470.065
5907,18710.7992
5908,16314.4109
5909,18224.9271
5910,18487.95
5911,16984.8136
5912,18851.1201
5913,18034.1378
5914,18564.366
5915,19973.2736
5916,17710.3215
5917,19173.4761
5918,19347.4141
5919,18116.2533
5920,18574.127
5921,16851.4895
5922,17539.377
5923,17666.4046
5924,16954.5222
5925,18597.2781
5926,16774.0528
5927,17478.9585
5928,17163.5296
5929,15870.4393
5930,17643.2724
5931,16093.3262
5932,16136.1523
5933,17466.437
5934,15577.3888
5935,16634.4391
5936,16352.5708
5937,15685.224
5938,17107.5642
5939,15850.3753
5940,18421.0135
5941,16680.3384
5942,16720.8903
5943,18199.3639
5944,16194.4961
5945,21333.3087
5946,20207.5937
5947,15625.683
5948,18776.1677
5949,19392.9828
5950,19964.6062
5951,20541.6688
5952,18619.4397
5953,17881.4821
5954,21067.5251
5955,23960.0257
5956,24905.4751
5957,22242.2982
5958,20922.0825
5959,20955.3676
5960,22602.7258
5961,23097.8239
5962,23250.0249
5963,21765.6678
5964,21639.9983
5965,21062.4864
5966,20159.3118
5967,18689.7242
5968,22444.6607
5969,24163.3508
5970,20362.6781
5971,18564.8617
5972,18025.6964
5973,19205.6701
5974,20056.4185
5975,20217.128
5976,19264.1081
5977,18360.0834
5978,19898.0341
5979,19860.7734
5980,19190.9576
5981,17990.2178
5982,18354.0599
5983,18923.2962
5984,20192.4977
5985,18890.8324
5986,18704.6724
5987,19023.3652
5988,19226.2222
5989,19357.4653
5990,18085.2126
5991,17608.9805
5992,17496.2997
5993,18578.484
5994,18735.8114
5995,17873.7269
5996,17513.5548
5997,17683.9292
5998,17665.7745
5999,16548.9017
6000,16188.254
6001,17169.2408
6002,17530.0132
6003,17168.4302
6004,17788.8103
6005,18362.6767
6006,19606.5255
6007,19114.6367
6008,18920.3152
6009,18639.9082
6010,16970.5014
6011,19138.4543
6012,17103.0096
6013,17844.7883
6014,19837.5473
6015,18201.0611
6016,21692.3458
6017,14935.9084
6018,19077.113
6019,18973.6114
6020,18871.503
6021,19971.7931
6022,18742.8841
6023,17556.1967
6024,18724.5197
6025,18680.1442
6026,20219.0011
6027,18665.0793
6028,17482.232
6029,18773.9879
6030,17612.0733
6031,18502.8373
6032,20325.5813
6033,18910.838
6034,19037.6203
6035,19030.2063
6036,19526.8163
6037,24744.5786
6038,24083.2729
6039,24068.7736
6040,23339.6929
6041,19062.8323
6042,18963.7257
6043,16646.5221
6044,17542.9593
6045,18710.8795
6046,15789.4314
6047,17378.698
6048,16840.97
6049,16528.462
6050,18061.4273
6051,15302.9625
6052,16260.2583
6053,16872.3801
6054,15388.7607
6055,17222.8009
6056,15811.7966
6057,16096.8023
6058,17825.5055
6059,16502.2494
6060,18473.8205
6061,16266.0138
6062,15684.5717
6063,17520.3056
6064,16414.082
6065,18554.3111
6066,19186.4817
6067,16307.7712
6068,19631.5657
6069,15878.8753
6070,16639.0076
6071,17501.9985
6072,15365.9841
6073,17072.2723
6074,16774.5333
6075,13463.8563
6076,15179.0773
6077,14629.7003
6078,14781.6268
6079,16038.9358
6080,13438.59
6081,14963.0011
6082,15152.2249
6083,12195.1715
6084,13992.9932
6085,14048.7401
6086,12434.7673
6087,14286.1043
6088,13999.7579
6089,13474.2837
6090,13275.2479
6091,11787.1407
6092,12648.6709
6093,12288.9217
6094,14057.0393
6095,15581.4441
6096,14728.9587
6097,17810.7965
6098,19415.2278
6099,13561.8553
6100,13135.5405
6101,11607.1465
6102,17533.1133
6103,18250.112
6104,24681.5048
6105,19223.9211
6106,17371.8432
6107,19027.6268
6108,16183.1829
6109,18076.9761
6110,17883.2405
6111,18319.229
6112,19102.0915
6113,16062.3222
6114,16055.7371
6115,22274.2438
6116,16277.1724
6117,19325.6469
6118,18503.8012
6119,20747.3795
6120,12357.2552
6121,16988.7898
6122,16919.6514
6123,16541.0067
6124,17536.3356
6125,22680.6473
6126,16045.3003
6127,21918.408
6128,16043.5609
6129,22295.0155
6130,23464.9336
6131,16040.9517
6132,16040.082
6133,16039.2122
6134,16038.3425
6135,22520.4144
6136,14574.5534
6137,12276.9709
6138,11091.4092
6139,13071.258
6140,12354.2786
6141,14869.4732
6142,14342.2615
6143,16139.5606
6144,16787.2485
6145,14544.326
6146,17188.0223
6147,15299.7864
6148,14446.123
6149,13240.695
6150,11926.2685
6151,13641.1511
6152,12058.097
6153,12121.1766
6154,12946.552
6155,11225.1892
6156,13183.1348
6157,12328.4959
6158,12167.9804
6159,12539.4836
6160,11477.5935
6161,11957.3145
6162,12216.9111
6163,10945.2621
6164,12117.4995
6165,11211.4005
6166,12057.4887
6167,12572.3783
6168,10967.0294
6169,12158.2324
6170,10922.2163
6171,11542.5879
6172,12179.1591
6173,10292.6229
6174,12293.175
6175,11211.3631
6176,12096.7068
6177,13060.2236
6178,12065.5119
6179,12484.7459
6180,10432.8266
6181,11600.0833
6182,11664.9975
6183,10710.7579
6184,11869.6347
6185,11218.4772
6186,11331.2838
6187,12246.7488
6188,11221.5712
6189,12297.06
6190,12268.7976
6191,13283.5101
6192,14607.1977
6193,13332.1103
6194,15238.9238
6195,14520.9865
6196,14895.4201
6197,15374.2601
6198,13717.602
6199,16246.2001
6200,15970.2464
6201,15903.8865
6202,15697.2355
6203,12799.7315
6204,12242.173
6205,13257.9263
6206,12142.1071
6207,13446.005
6208,10996.5479
6209,11090.9539
6210,11505.8635
6211,10486.4763
6212,12137.8891
6213,11372.4851
6214,12909.0903
6215,14475.4713
6216,12749.3558
6217,13132.8115
6218,13109.6836
6219,12074.1217
6220,13766.785
6221,11985.9438
6222,13115.0831
6223,13303.6983
6224,13030.5309
6225,13799.2997
6226,12364.5495
6227,12226.7948
6228,13891.9141
6229,11681.8995
6230,13730.5311
6231,11804.4098
6232,11677.4497
6233,12806.6673
6234,11111.943
6235,14218.9533
6236,13182.3083
6237,12614.7534
6238,13616.3209
6239,11252.8152
6240,13342.9847
6241,12475.8175
6242,10620.5877
6243,12055.5728
6244,10179.9824
6245,12283.1534
6246,12985.1201
6247,11919.2959
6248,12765.2068
6249,10922.5957
6250,12085.7547
6251,11671.0904
6252,10619.587
6253,12427.5187
6254,11511.4558
6255,12393.6652
6256,13115.5746
6257,10656.8158
6258,12280.1052
6259,11206.0146
6260,10886.9157
6261,11628.3559
6262,10371.2029
6263,13096.3593
6264,13727.1674
6265,12029.8588
6266,13347.2622
6267,12273.4519
6268,12422.6955
6269,13221.1094
6270,11468.1604
6271,12759.4113
6272,13071.61
6273,11967.933
6274,13951.8757
6275,12014.3692
6276,12773.294
6277,12557.6836
6278,11173.1914
6279,12384.9403
6280,10166.5328
6281,11996.8155
6282,12319.7638
6283,10966.9372
6284,12426.9417
6285,11111.7114
6286,11398.2874
6287,11711.1137
6288,10108.3855
6289,12487.0932
6290,10902.6844
6291,11104.8925
6292,11397.1868
6293,10836.1146
6294,12697.9626
6295,11705.3423
6296,10935.4729
6297,12579.5785
6298,11552.3911
6299,11021.9195
6300,12182.6685
6301,11551.5311
6302,12934.1208
6303,11756.6853
6304,12153.9564
6305,13615.988
6306,11698.1878
6307,13851.6178
6308,14262.32
6309,13066.3302
6310,13230.6478
6311,11512.7953
6312,11721.017
6313,11548.8489
6314,9597.4423
6315,11527.739
6316,10723.2944
6317,10497.3379
6318,11520.8385
6319,9815.3512
6320,13693.3589
6321,12718.1268
6322,11619.7347
6323,13007.7699
6324,12236.7084
6325,12304.934
6326,13243.8983
6327,15695.9045
6328,21934.227
6329,13855.8342
6330,11307.8382
6331,12695.0819
6332,11769.3098
6333,13085.117
6334,13438.9151
6335,11242.8741
6336,12607.3742
6337,11978.3161
6338,11880.1752
6339,12529.998
6340,10874.7905
6341,12010.4525
6342,12717.1112
6343,10392.6051
6344,12476.1956
6345,12081.8646
6346,11741.4284
6347,12738.1678
6348,10640.0238
6349,12362.8776
6350,11981.096
6351,10618.6037
6352,12077.2195
6353,11316.0352
6354,11226.028
6355,12603.9434
6356,11437.3539
6357,11721.5152
6358,11688.5045
6359,10222.4107
6360,11492.293
6361,10523.6508
6362,11294.6411
6363,11602.5762
6364,10484.8583
6365,13536.3095
6366,12089.3053
6367,12291.2913
6368,13246.7316
6369,10821.5711
6370,12369.2633
6371,12709.535
6372,10454.8467
6373,11502.3807
6374,10276.5424
6375,11155.6698
6376,11849.8296
6377,10474.4325
6378,11872.5512
6379,11044.1283
6380,11069.2828
6381,11694.855
6382,10239.5627
6383,11580.2042
6384,11599.9332
6385,10879.6739
6386,9312.1342
6387,7018.8142
6388,7537.0793
6389,11891.3624
6390,6921.9064
6391,11708.9291
6392,12175.5304
6393,11135.2728
6394,7956.1615
6395,6537.2404
6396,11472.0769
6397,10675.0136
6398,10003.5367
6399,15939.9189
